"","RNA.0","RNA.1","RNA.2","RNA.3","RNA.4","RNA.5"
"ENSG00000116771",0.121123222061626,0.00895145752458672,0.00744186937217797,0.00887165956598266,0.010695451127173,0.0150607529028273
"ENSG00000237301",0.000266209559975794,0,0,0,0,0
"ENSG00000197312",0.178956597683464,0.0283275920371784,0.0786327674446593,0.0662268291523747,0.0349544206288767,0.15127859059126
"ENSG00000215695",0,0,0,0,0,0
"ENSG00000271742",0,0,0.00336878696092286,0,0,0
"ENSG00000116786",0.033106533309263,0.0225756360702834,0.114764947653,0.0940162711052495,0.0163290760942755,0.0147176879721615
"ENSG00000237938",0,0,0,0,0,0
"ENSG00000162461",0.00672855488334642,0.000474066623533566,0.00489238095809959,0.00883912628772172,0,0
"ENSG00000224459",0.00025645841959711,0,0,0.0130093661988477,0,0
"ENSG00000162460",0.139573086790972,0.00189901010227575,0.0016842353523473,0.00255057447176446,0.00575841338013292,0.00515767466456381
"ENSG00000162458",0.00649712002368774,0.00993850606566707,0.00580397157850583,0.18366655255852,0.00358190042393984,0
"ENSG00000233954",0.0660965962200784,0.0603723594722043,0.139993280396093,0.0820443370280512,0.316060966356506,0.0720861552776421
"ENSG00000179743",0.0356378437436569,0.0374103873278327,0.0480737263847325,0.0366062147132201,0.0349729951452269,0.0471172960018514
"ENSG00000065526",0.0943921024866583,0.0566345889928435,0.0962990284058772,0.10097233278631,0.0919101502540047,0.12261954211226
"ENSG00000116809",0.0184770809871006,0.028754056271152,0.0271287930897951,0.0283688404398305,0.0347569763568572,0.0364930081241229
"ENSG00000183888",0.000276065511411528,0,0,0,0,0
"ENSG00000233078",0,0,0,0,0,0
"ENSG00000173641",0,0,0,0.000850794628024143,0,0
"ENSG00000186510",0,0,0,0.00087871549500103,0,0
"ENSG00000184908",0,0,0,0,0,0
"ENSG00000185519",0.00108440601549654,0.000472692778888714,0,0.00342781816612197,0,0
"ENSG00000142627",0.0662412335698209,0.000474003340035274,0.00253736192287327,0.133309236850787,0.00379250547416798,0
"ENSG00000227959",0.000765913612424021,0,0,0.00334779210531744,0,0
"ENSG00000224621",0,0,0,0,0,0
"ENSG00000234166",0,0,0,0,0,0
"ENSG00000142632",0.00264501639406101,0.012767104056814,0.0131815509131382,0.0273569045860614,0.0166383822680988,0.0201609011430346
"ENSG00000132881",0.00377076340506875,0.001893408184637,0.00491754899705922,0.00355601605317545,0.00355514201172874,0
"ENSG00000037637",0.0258905482931764,0.0372779132371204,0.0412172737263101,0.0440589586623245,0.0443640926593512,0.0354332644546506
"ENSG00000055070",0.150179890120762,0.102033636482338,0.139177908692065,0.166695634297182,0.194246196900908,0.247844118396265
"ENSG00000187144",0,0.000474368012174892,0.00167885128846241,0,0,0.00537559847274736
"ENSG00000157191",0.0296492990180912,0.145279324468045,0.27821771064937,0.342534599526414,0.11055829141437,0.321329066952856
"ENSG00000226029",0.000546117693676829,0.0042616653792308,0.00645854782838811,0.0132485066623321,0,0.00509977303756909
"ENSG00000261135",0.00609103375006598,0.00425674954527903,0.00164082774816143,0.00591771170284503,0.00363988202274794,0.00516374636641245
"ENSG00000224174",0.0131375256910189,0.000956027737256277,0.000828755708213128,0.00172815196064605,0,0
"ENSG00000233421",0,0,0,0.000871768897158973,0,0
"ENSG00000219481",0.0176046496038583,0.00427195049044443,0.0197941112234003,0.0201196706622314,0,0.0255749216749102
"ENSG00000271732",0.00314096282340453,0,0,0,0,0
"ENSG00000282143",0,0,0,0,0,0
"ENSG00000279151",0,0,0,0,0,0
"ENSG00000282740",0,0,0,0,0,0
"ENSG00000058453",0.00454711408352764,0.0179093876828517,0.00413885277854529,0.0235586755386056,0.00539050310919246,0.020778744057813
"ENSG00000223643",0.000268205241263208,0,0,0,0,0
"ENSG00000230239",0,0,0,0,0,0
"ENSG00000228549",0,0,0,0,0,0
"ENSG00000238142",0.201802026697224,0.0535258658443092,0.1707409034713,0.144200180617753,0.0207220418906613,0.0570759409219973
"ENSG00000272426",0.000521519501688581,0.0266978974285316,0.00746909522770984,0.00793918664961251,0.0188395331385817,0.0464007840806697
"ENSG00000117122",0,0,0,0.00506514240472996,0.0017921667589568,0
"ENSG00000226526",0,0,0,0,0,0
"ENSG00000159363",0.0104701884719276,0.0259375412067996,0.0503602735075031,0.0285353359316592,0.0129806673075392,0.0614538162399191
"ENSG00000117118",0.637464845139439,0.124617871405123,0.255237076384554,0.226082249758781,0.497334274360788,0.318142614882956
"ENSG00000117115",0,0,0.0142993901258476,0.00174790894285204,0,0
"ENSG00000204362",0,0,0,0,0,0
"ENSG00000282843",0,0,0,0,0,0
"ENSG00000142623",0,0,0,0,0,0
"ENSG00000142619",0,0,0,0,0,0
"ENSG00000159339",0.000555657983753577,0.00379327760793141,0.0109402921429896,0,0.00195217176654637,0
"ENSG00000276747",0,0.000935390686074005,0,0,0,0
"ENSG00000227751",0,0,0,0,0,0
"ENSG00000179051",0.0201549594452965,0.0434333760647845,0.0892563818659909,0.0821250900039969,0.135176342204531,0.14807422500304
"ENSG00000074964",0.124538104053847,0.000469581169226556,0.0255499367173861,0.0191781862527509,0.00195743597233984,0.00536224959175125
"ENSG00000236648",0,0,0,0,0,0
"ENSG00000117148",0,0,0,0,0,0
"ENSG00000261781",0,0,0,0,0,0
"ENSG00000117154",0,0,0.0715845789832009,0.00260123513897804,0.00331020185523999,0
"ENSG00000230035",0,0,0,0,0,0
"ENSG00000225387",0,0,0,0,0,0
"ENSG00000179023",0.0214219810955647,0,0,0.00333010826462021,0,0
"ENSG00000009709",0,0,0,0,0,0
"ENSG00000179002",0,0,0,0,0,0
"ENSG00000159423",1.06195369019378,0.0241885993345954,0.0485007090531734,0.0719717151391666,0.0483299763209534,0.0784634564745087
"ENSG00000169991",0.00940889031614264,0.0131784781322901,0.00576847022058317,0.0255702657882971,0.00711479772652281,0.0153772352186767
"ENSG00000127481",0.268099367223181,0.0458012166758899,0.12202633587826,0.136314284395845,0.0685358708261995,0.0942118488407157
"ENSG00000230424",0.00263440848049666,0.0019009048986804,0.00921936870219271,0.0101258675241337,0.0273992729344968,0
"ENSG00000127463",0.0713143758904472,0.01702527365968,0.0357386398463735,0.064063815629698,0.0604198639169926,0.0521038545562931
"ENSG00000053372",0.0471139138222633,0.0536997121352765,0.0406973893461351,0.0779690807125117,0.206366551623564,0.0919130786767408
"ENSG00000162482",0.35087975484415,0.00905109615478655,0.00842295520133436,0.0976730439245968,0.0071969063709352,0.0269800921755972
"ENSG00000053371",0.253973197588841,0.121749769166213,0.161033987886367,0.230755728631741,0.165098342629122,0.386786175592628
"ENSG00000040487",0.0316154245873328,0.0117980015498706,0.0198545122496916,0.0223339149197089,0.0164367197301955,0.0362037864465787
"ENSG00000077549",0.267475721802465,0.657896775328241,0.87737556766513,0.644358802415104,0.552416422853956,1.41618203832692
"ENSG00000235185",0,0.000478876705333593,0,0,0,0
"ENSG00000173436",0.961557730057994,0.320142911545287,0.728512820462153,0.632086363891207,1.31345578783009,0.969016467766617
"ENSG00000270136",0,0,0,0,0,0
"ENSG00000158747",0.00244221469137791,0.0165352711216829,0.0033605058216301,0.222384343837374,0,0.0554423601190552
"ENSG00000158748",0,0,0,0,0,0
"ENSG00000162542",0.0146559635274044,0.0179432961267414,0.0205399956489369,0.020108742077933,0.0511816537279692,0.0407199233247415
"ENSG00000178828",0.000553852721878518,0,0,0,0,0
"ENSG00000235434",0.000529827861600156,0,0,0,0,0
"ENSG00000169914",0.00617270860797883,0.00523294905961089,0.00828673157233044,0.030322095014229,0.0165701724167693,0.0315652300815684
"ENSG00000188784",0,0,0,0,0,0
"ENSG00000188257",0.732591955643311,0.0816142018989728,0.0623223431800243,0.105426091613097,0.0613470994740872,0.0984353292289923
"ENSG00000127472",0.000515973999409158,0,0.00166670680599349,0.0361967732061468,0,0
"ENSG00000117215",0,0.000462002964117372,0.0073254646886127,0,0.00189098127209031,0
"ENSG00000158786",0,0,0,0,0,0
"ENSG00000227066",0.00081718454230075,0,0.000824748652165606,0,0,0
"ENSG00000187980",0,0.000911626550886465,0.00166603474105416,0,0,0
"ENSG00000162543",0.011746380925203,0.000451178635477639,0.00330772526047215,0.00350757406266142,0,0.00514914310162905
"ENSG00000228105",0,0,0,0,0,0
"ENSG00000158816",0,0,0,0,0,0
"ENSG00000226664",0,0.00188617893932509,0,0,0,0
"ENSG00000236963",0,0,0,0,0,0
"ENSG00000226487",0,0,0,0,0,0
"ENSG00000162545",0.56361626810954,0.0151641457009785,0.0042346310452961,0.133667131447148,0.0075202578161571,0.0312276997539696
"ENSG00000090432",0.0493368249244808,0.034912865846718,0.0273362324162097,0.0516519731638501,0.0526893650193157,0.0358932578435571
"ENSG00000183114",0,0,0.000840792495015243,0.0146564698254637,0,0
"ENSG00000158825",0.311769413524425,0.00378696774527654,0.16640261609028,0.206138558019769,0.00944743134127165,0.0207390418751977
"ENSG00000158828",0.30955871189992,0.0330569379773568,0.077740163497123,0.358953210352631,0.072142891895351,0.141056276383722
"ENSG00000117242",0.00133119637121326,0.000474969201487829,0.00165052319537322,0.000911380612412775,0.00951890505394921,0.00548537400167212
"ENSG00000244038",0.206139398365194,0.194883480642436,0.188959926770382,0.243885747574007,1.10010085019004,0.414216082399773
"ENSG00000117245",0.00109959787465647,0.00186388101053477,0.00326047633023724,0.0503614687963355,0.00166472879474244,0
"ENSG00000189410",0,0,0.000833754283374561,0,0,0
"ENSG00000233069",0,0,0,0,0,0
"ENSG00000127483",0.281577329508277,0.242686907532786,0.272907927933008,0.511856461073423,0.345809784905554,1.20339405846579
"ENSG00000075151",0.0404615975267601,0.0411315470199604,0.087834567480771,0.160554382956453,0.105190486067319,0.045636616139376
"ENSG00000117298",0.097762587621727,0.0175076254889731,0.0250271710332615,0.330035256025762,0.110720225990912,0.0577117269732465
"ENSG00000236936",0,0,0,0.00175218194494534,0,0
"ENSG00000231105",0,0,0,0,0.00177427137943878,0
"ENSG00000236009",0,0,0,0,0,0
"ENSG00000142794",0.00318380800338834,0.00613870497939188,0.00569018392647637,0.012880592911879,0.00384598375781789,0.015532509972127
"ENSG00000162551",0.085343479507816,0.00474862879146116,0.00502794453836317,0.175777872134891,0.00191397935299382,0.0107399578660977
"ENSG00000233431",0,0,0,0,0,0
"ENSG00000076864",0.0215965774718356,0.000476902916929706,0.00167950456105394,0.0171553978934519,0.00381007646098624,0.00547866727098399
"ENSG00000090686",0.0620433056038875,0.0637574430523953,0.0609012251963489,0.103469523307297,0.324822062899549,0.207183768290023
"ENSG00000187942",0.000281581451909643,0.000952817357692288,0.00081419339730049,0.00172307818486807,0.0144502516701038,0
"ENSG00000142798",0.016393054367646,0.0118842014261397,0.0292108933951504,2.4032079869178,0.0410139150878885,0.0317168785489556
"ENSG00000219073",0,0,0,0,0,0
"ENSG00000142789",0,0,0,0,0,0
"ENSG00000228397",0.000817537675445402,0.00281918089515931,0.00168062960209618,0.00340530853900377,0.00558477850656649,0.0101747478993794
"ENSG00000218510",0.0313934249911743,0.0269347825006375,0.0339408708510202,0.0363920630515553,0.0284818559777025,0.0314799311605704
"ENSG00000070831",0.656058832495661,0.947887508945676,1.71315859107535,1.1359848413198,1.0701545378721,2.24704236886571
"ENSG00000162552",0.00130461927523093,0,0,0.00170751496927414,0.00373855452194205,0
"ENSG00000184677",0.00912919172531573,0.0160281942290274,0.0147652807182663,0.025643986402132,0.0259574959680646,0.00518557845042254
"ENSG00000070886",0.000253840447136174,0,0,0,0.00195267639629442,0
"ENSG00000173372",0.0627713974505151,0.117289640338879,15.0992840894493,0.554100231521795,0.246292512481448,0.827925632861295
"ENSG00000159189",0.0148070441075772,0.0506222030471698,6.41331872924759,0.21028035473196,0.0771551545849272,0.494326345280538
"ENSG00000173369",0.055363446971086,0.0923093094398241,13.8068430920611,0.417792703823959,0.160627888726552,0.839941244269413
"ENSG00000133216",0.00134299278724828,0.000477757426599399,0.0224915903582769,0.0052256523019771,0.00484822616509742,0
"ENSG00000225952",0,0,0,0,0,0
"ENSG00000215906",0,0,0,0,0,0
"ENSG00000227868",0.00133663669686861,0,0.000847437890434859,0,0,0
"ENSG00000004487",0.0476289835579823,0.0250871702379876,0.0437444738748549,0.0668384038082103,0.0600596056542392,0.066454460173719
"ENSG00000240553",0,0,0,0,0,0
"ENSG00000169641",0.0319139877127362,0.0586832676005094,0.0497074883276648,0.256468743106357,0.0239004684318667,0.0965339687534453
"ENSG00000179546",0,0,0,0.00684951174770305,0,0
"ENSG00000261326",0.0108482779485505,0.00895834678459007,0.00420801050736127,0.0208789757773206,0.0036174928258819,0.0102669332567844
"ENSG00000125944",0.207000598715032,0.220205812083468,0.214872705042041,0.279277090429425,0.52867874859284,0.880436399954442
"ENSG00000125945",0.00820267339337136,0.00191053759270465,0.00498855767521211,0.0144214023603196,0.00361887765365935,0
"ENSG00000249087",0.00162414672039968,0.000951992883506054,0.00322625809075316,0.00510498278643127,0.0090439779968663,0
"ENSG00000271420",0.00218095011989145,0,0.000792645870554715,0,0,0
"ENSG00000204219",0.58126516971539,0.0137517292458503,0.0207705730718165,0.0896251892396922,0.026514380640379,0.0264246588069285
"ENSG00000088280",0.0109850450877001,0,0,0.0168775564854568,0.00186017457002261,0
"ENSG00000007968",0.000804975645955938,0.00139194233982637,0.00750354141458621,0.00252531661100532,0.123771427623002,0.306223384523298
"ENSG00000235052",0,0.000468263288157228,0,0,0,0
"ENSG00000117318",0.0169355421306038,0.054367588283801,0.174698441149338,5.39139626642135,0.0773067286873296,0.124086600911253
"ENSG00000197880",0,0.00377411644756478,0,0,0,0
"ENSG00000142676",9.70627434579895,11.6339728856475,13.3369242450484,14.5071255557402,17.0721040857417,17.1689519470722
"ENSG00000011007",0.13940226991495,0.0472699076024252,0.0660082764919178,0.102883962740074,0.101808149125724,0.0907886282674718
"ENSG00000236810",0.0284880772102285,0.012820156249115,0.00746469104044289,0.00699838967199185,0.0372634031701947,0.0364309550899139
"ENSG00000057757",0.10806798836559,0.115638651100906,0.113033445055546,0.144486266972768,0.116133659734425,0.517103453069123
"ENSG00000011009",0.0966146810594094,0.0891280458729697,0.0515456668350589,0.0915080253540072,0.116172681206716,0.136758248070003
"ENSG00000117308",0.10794010433659,0.0193570919438291,0.0167162977716361,0.0562221785828857,0.0704005947971231,0.0403142437832966
"ENSG00000117305",0.474293109392046,0.0628860277307242,0.0698907978493144,0.130274783118434,0.0667961579071886,0.102558039159967
"ENSG00000179163",0.104861623865116,0.0339330201032095,0.368639628986792,0.111345447229172,0.0625180593147971,0.125065222331363
"ENSG00000188822",0.000548789701402141,0.0312458710662457,0.000837011171968404,0.0017830471321782,0.00370199165356132,0.0572700597239094
"ENSG00000232557",0,0,0,0,0,0
"ENSG00000189266",0.0859693535607157,0.194648041941868,0.237635652168831,0.362612884906003,0.158961166472897,0.846028600413002
"ENSG00000188529",0.184730203593394,0.189032619058232,0.140295945888826,0.369942158060895,0.392117159069976,0.707741657518834
"ENSG00000225315",0,0,0,0,0,0
"ENSG00000142661",0,0,0.000822986801534572,0,0,0
"ENSG00000230703",0,0,0,0,0,0
"ENSG00000142677",0.0147693896930733,0,0,0.00178350846438996,0,0
"ENSG00000185436",0.0241319793116539,0.00379891116290752,0.00251133662364272,0.00353249503968639,0.0151594578442695,0
"ENSG00000230023",0,0,0,0,0,0
"ENSG00000232298",0,0,0,0,0,0
"ENSG00000158055",0.00132835941605692,0,0,0.000896821582819671,0,0
"ENSG00000001460",0.00455466102929143,0.00518943045391826,0.00498621299086862,0.0295416818090212,0.00759035820538494,0.015698365340732
"ENSG00000001461",0.0112906690570028,0.0508624097934471,0.020445666500489,0.0420265297590849,0.0486238933931389,0.0877610431593035
"ENSG00000117602",0.00649319468274685,0.0837780438786775,0.0223620360017212,0.0438273021226773,0.015029391379213,0.0963729110926296
"ENSG00000264443",0.00215839911939487,0.0434727465074683,0.00663584960292544,0.0121964254966018,0.00382677814759711,0.0253369519001167
"ENSG00000184454",0.00620046623120674,0.000959134719732135,0,0.00511424018623908,0.00182976797625789,0
"ENSG00000133226",0.622091373093155,0.451268303756288,0.514465661010462,0.580787589741394,0.884601099483163,1.04455133140981
"ENSG00000169504",0.0947740419107694,0.00806284795301796,0.0742393486515559,0.323140949519031,0.280540731844764,0.0671445866495503
"ENSG00000020633",0.00403786341671268,0.328892134962328,0.06509961008951,0.0108657531835599,0.0505538351477238,0.615971921896877
"ENSG00000229162",0,0,0,0,0,0
"ENSG00000261025",0,0,0,0,0,0.00488573643704918
"ENSG00000233755",0.000281311428600011,0.000943480889757309,0,0,0,0
"ENSG00000231953",0.000561252718788244,0,0.000798387420215366,0,0.00191932669329397,0
"ENSG00000117614",0.367197834288702,0.509924544495845,0.675147096780577,0.679009134847707,0.42485416412894,0.879830898372618
"ENSG00000117616",0.0568315929831315,0.412381727135309,0.204767655031009,0.293335570674918,0.129316217808693,0.578416928974719
"ENSG00000272432",0.00106304731564128,0.000954493407813464,0.00246742282431663,0.000906541114880041,0.00369110166926183,0.00524998193114019
"ENSG00000187010",0,0.00143488125042874,0.000826241203907375,0.000862103592180817,0,0.227456201378868
"ENSG00000183726",0.193787030288647,0.299568984706151,0.462566248677789,0.664847147511319,0.578199060019438,0.654466536411314
"ENSG00000188672",0.00162499533512054,0.0018917185532242,0.00163967718314378,0.00271527531315993,0.00897612782579378,0.98522575671212
"ENSG00000204178",0.239759923338886,0.0396653621457664,0.0418756191463336,0.0955051405818497,0.0807315128558812,0.124686444539868
"ENSG00000157978",0.0712408690778818,0.0581343187773899,0.0130995847120882,0.0517633534041435,0.140063502545139,0.0822463716521944
"ENSG00000225643",0.000267208782991444,0.00283861914571893,0,0.00506807097138795,0.020048572274885,0.00530328738333772
"ENSG00000117643",0.162723151058661,0.0113619121611536,0.0543870127383959,0.196757931763258,0.014280070251274,0.00514071960940071
"ENSG00000233478",0.00161403049325798,0.00285335757176938,0.00488558136427304,0.0444741402832803,0.00153574628772191,0.010456844322287
"ENSG00000162430",0.027695669095845,0.0145472471128266,0.0757751765701719,0.333447687754932,0.0168508426658324,0.0102902682767094
