	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6
RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	0.9414470812406746	0.9321696317682635	0.943458960778042	0.9210264810952941	0.9298513059329905	0.9233382985509198
RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	0.93655447191353	0.9561932409813733	0.965071589616744	0.9357848022162059	0.9435717698068544	0.9481443067529068
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	0.9584567965015021	0.9819577444891907	0.974552950903426	0.9691097663780286	0.9714493342365719	0.972038877757854
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	0.9694129698206279	0.9754667386044129	0.9706742980110957	0.9720603666616224	0.9694297513671053	0.9688095719813179
DESCARTES_MAIN_FETAL_PAEP_MECOM_POSITIVE_CELLS	0.8099938513989999	0.5984164902773754	0.6137189728022778	0.5792294978916561	0.6314707984999823	0.577714055640939
DESCARTES_MAIN_FETAL_MEGAKARYOCYTES	0.643982796964117	0.6759641562390066	0.7501596297875386	0.6553308530962492	0.6653779643037597	0.8090226985563392
DESCARTES_MAIN_FETAL_URETERIC_BUD_CELLS	0.8447939003144491	0.5055487591787109	0.526408065295398	0.6939879446826653	0.5131394003811344	0.4945988170340849
DESCARTES_MAIN_FETAL_ANTIGEN_PRESENTING_CELLS	0.5940837205768587	0.6659321799300583	0.854714445675045	0.6233360536784777	0.6923746588186415	0.6685938841571136
DESCARTES_MAIN_FETAL_PARIETAL_AND_CHIEF_CELLS	0.8722024378884792	0.7381175979509378	0.7893295117582175	0.7535414551491717	0.8102828314727151	0.755405544163842
DESCARTES_MAIN_FETAL_SATB2_LRRC7_POSITIVE_CELLS	0.5836256398266134	0.5202600352805961	0.5673213853690602	0.45523009026822414	0.7184765145476302	0.7767907700283172
DESCARTES_MAIN_FETAL_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS	0.6796756202419206	0.6543437363866011	0.9084136313134732	0.6804266735563053	0.6985086068612619	0.6527743169078764
DESCARTES_MAIN_FETAL_MESANGIAL_CELLS	0.7195682994929911	0.43614583032897947	0.4406210697765634	0.6753606441641085	0.4405183959663632	0.5544394548176882
DESCARTES_MAIN_FETAL_ENS_NEURONS	0.6179581924843862	0.44280175938734617	0.6431313359412685	0.5269102762372876	0.527656565652564	0.4782255997376021
DESCARTES_MAIN_FETAL_EXTRAVILLOUS_TROPHOBLASTS	0.7606573495215259	0.6638378247772987	0.7142807641083275	0.7539242799802645	0.6822697689168779	0.6639688875079752
DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS	0.6732210611921574	0.6611048017292306	0.7275141579158051	0.5891728653597773	0.7394505519762375	0.6389614331174577
DESCARTES_MAIN_FETAL_DUCTAL_CELLS	0.7410264668896207	0.8358278572646816	0.7740692891563603	0.7894480265740945	0.839982088057595	0.8129475960083694
DESCARTES_MAIN_FETAL_THYMIC_EPITHELIAL_CELLS	0.7448154742467827	0.5581112953501784	0.5542633948080834	0.4883566147935741	0.5515332135474859	0.5552675777083617
DESCARTES_MAIN_FETAL_PDE1C_ACSM3_POSITIVE_CELLS	0.6936600047703776	0.6433305664108998	0.6186181014722639	0.5718901956644469	0.6682413829920244	0.6378767025779097
DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS	0.6702692856861601	0.5724723072252382	0.5658996830514297	0.5184101787014085	0.6785296982431551	0.6345028525037746
DESCARTES_MAIN_FETAL_STC2_TLX1_POSITIVE_CELLS	0.4825053511669088	0.5596260813029702	0.69613749140409	0.5713263105924942	0.5189763122637541	0.5349927139537888
DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS	0.7687870201673148	0.5235712764908452	0.5221332249520982	0.45107422039343487	0.5606434855771334	0.5421627827419784
DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS	0.8231336239553033	0.7810519316488534	0.793472296917711	0.752040408977395	0.7744528848478047	0.7505309411557399
DESCARTES_MAIN_FETAL_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS	0.9296040531747947	0.7425776967477111	0.8321896658184961	0.707872481722952	0.7445328745561124	0.7232766097886026
DESCARTES_MAIN_FETAL_NEUROENDOCRINE_CELLS	0.9104054913100071	0.6230474298475034	0.59472566326677	0.7318372446446655	0.9588753104680294	0.5972399397418816
DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS	0.8486168064283758	0.876458353919413	0.8631952678837679	0.8358713549418957	0.8485506489695837	0.8493165738759211
DESCARTES_MAIN_FETAL_SLC26A4_PAEP_POSITIVE_CELLS	0.6787270306208893	0.616321812990802	0.6058334667156914	0.5769638190025855	0.6732992573537263	0.6261866677457717
DESCARTES_MAIN_FETAL_STELLATE_CELLS	0.6618494485731141	0.4388993368981234	0.5324954613396112	0.6477252416569328	0.47451385186304273	0.47968762325474107
DESCARTES_MAIN_FETAL_SKELETAL_MUSCLE_CELLS	0.789731146865025	0.8665167430490589	0.8268085948186973	0.7790382104125796	0.8407807375982855	0.8514706028046247
DESCARTES_MAIN_FETAL_PDE11A_FAM19A2_POSITIVE_CELLS	0.6511308652640384	0.5298996595834291	0.7287964458037496	0.633762084109845	0.7170450886529423	0.6418604289604315
DESCARTES_MAIN_FETAL_HEPATOBLASTS	0.8710228197925058	0.536995163789363	0.5268827121274549	0.5020894618933137	0.5440070216636637	0.5197174737142402
DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	0.6351384809144796	0.5250673687024047	0.7506928626057114	0.416529183100943	0.5139410833088432	0.5533265153541315
DESCARTES_MAIN_FETAL_CLC_IL5RA_POSITIVE_CELLS	0.6931188885521443	0.6505473595204707	0.6393949977118567	0.5888267220359346	0.7297189668227997	0.7085348106259095
DESCARTES_MAIN_FETAL_RETINAL_PROGENITORS_AND_MULLER_GLIA	0.5844738302887311	0.5430014537722885	0.5580105930367134	0.5303630978226562	0.5569517471801368	0.5587957194700065
DESCARTES_MAIN_FETAL_LENS_FIBRE_CELLS	0.8192918146567925	0.9646892081406632	0.9157911556873038	0.9204895492109184	0.9345782142386561	0.936273314485842
DESCARTES_MAIN_FETAL_MESOTHELIAL_CELLS	0.6944475741068867	0.6362057137397216	0.7364505617260437	0.5077732725408455	0.5355899834169943	0.5761918439118877
DESCARTES_MAIN_FETAL_ELF3_AGBL2_POSITIVE_CELLS	0.7694085269749179	0.6913373227586749	0.6834615593996644	0.6371053761817113	0.7729246019997449	0.736227766681651
DESCARTES_MAIN_FETAL_INHIBITORY_INTERNEURONS	0.7166146051875011	0.5233088558014523	0.668376052587363	0.4548373494776683	0.5016017843810247	0.5934988179669821
DESCARTES_MAIN_FETAL_LYMPHOID_CELLS	0.6259882836315424	0.8849214266456029	0.7750150876768337	0.7002927463111789	0.9812654293934151	0.8424840852950649
DESCARTES_MAIN_FETAL_ADRENOCORTICAL_CELLS	0.8277787926946193	0.622111468828153	0.6603540935068118	0.6450689855359336	0.7119375785079237	0.6310963753383281
DESCARTES_MAIN_FETAL_MICROGLIA	0.6744285261278502	0.6402779546919617	0.7540228143985273	0.583048255053819	0.6094484836518549	0.6137876367771429
DESCARTES_MAIN_FETAL_ISLET_ENDOCRINE_CELLS	0.945601157280452	0.8051019771541941	0.9114848469992086	0.738576881896032	0.8283447089712572	0.7920960707691069
DESCARTES_MAIN_FETAL_AFP_ALB_POSITIVE_CELLS	0.9594803141292394	0.8503079231078127	0.9560185753102591	0.8705514067364789	0.8496696769047848	0.814823257792229
DESCARTES_MAIN_FETAL_SCHWANN_CELLS	0.8333451770809934	0.7049258884780583	0.7086199564808234	0.5870262284890679	0.5863952717519874	0.5195850770897308
DESCARTES_MAIN_FETAL_ACINAR_CELLS	0.9113395395459862	0.7627983758279779	0.7634869305166618	0.7352426758997822	0.872495556124283	0.738419528718258
DESCARTES_MAIN_FETAL_EPICARDIAL_FAT_CELLS	0.9330616959675259	0.7705139672017222	0.8570409830245591	0.8278421646594686	0.6686939775753908	0.8337808942303234
DESCARTES_MAIN_FETAL_SATELLITE_CELLS	0.6669734366339619	0.6267828724700241	0.6243358631294625	0.6434454996923645	0.7363084069747764	0.6279915102995113
DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS	0.6453341058900111	0.43617576813873477	0.47309857730910887	0.4718275499848921	0.44029813822103103	0.47914644310367405
DESCARTES_MAIN_FETAL_ERYTHROBLASTS	0.7377236936109081	0.7190392887053385	0.6901360115281489	0.819259387763668	0.7483878466462606	0.9576735413071537
DESCARTES_MAIN_FETAL_VASCULAR_ENDOTHELIAL_CELLS	0.53778754724129	0.5457643191128954	0.5677144055697173	0.8744576617796627	0.5940577870968985	0.5555326843495234
DESCARTES_MAIN_FETAL_CSH1_CSH2_POSITIVE_CELLS	0.6124598988650608	0.6130902575209506	0.5852885676528525	0.5518204335312854	0.6631915077704164	0.6195136022409842
DESCARTES_MAIN_FETAL_VISCERAL_NEURONS	0.7474843741190571	0.5545355065708671	0.7818552674152898	0.6860947514218255	0.8423394969726641	0.8941021764492978
DESCARTES_MAIN_FETAL_ENDOCARDIAL_CELLS	0.7145427114245239	0.6659300779356624	0.7064692665909496	0.8356258716024795	0.7749442001395285	0.6779969580792022
DESCARTES_MAIN_FETAL_SMOOTH_MUSCLE_CELLS	0.7664207691954023	0.41362826582466694	0.4928072568460271	0.8420537958581598	0.5092733915133132	0.5102491327656887
DESCARTES_MAIN_FETAL_TROPHOBLAST_GIANT_CELLS	0.7025515278576369	0.6120360799882723	0.6630479299983765	0.5993476477181133	0.9694332716653559	0.6132979287661444
DESCARTES_MAIN_FETAL_MYELOID_CELLS	0.6702222415631877	0.7667414303409441	0.9056439112668968	0.7513560201986809	0.703975025375611	0.7255888099038661
DESCARTES_MAIN_FETAL_BIPOLAR_CELLS	0.8960362632661812	0.4650730963167841	0.5022369732517145	0.6323962240544412	0.645474084919968	0.5108612407444281
DESCARTES_MAIN_FETAL_HEMATOPOIETIC_STEM_CELLS	0.5648625309761817	0.5474932448327497	0.5531045601101193	0.4758448645793887	0.5832003975090418	0.5835003105452217
DESCARTES_MAIN_FETAL_LYMPHATIC_ENDOTHELIAL_CELLS	0.6209166152891026	0.5502819132544114	0.6126904246048707	0.7570748943238251	0.5683346548563687	0.5474835811632865
DESCARTES_MAIN_FETAL_THYMOCYTES	0.5724850730224437	0.750343408671167	0.5658017933468662	0.510915945371957	0.8146512618624033	0.6985150292107452
DESCARTES_MAIN_FETAL_AMACRINE_CELLS	0.6677251263714757	0.6370715603651111	0.6391429060815459	0.834531602825842	0.5384140348427104	0.6196123168130593
DESCARTES_MAIN_FETAL_SYMPATHOBLASTS	0.7787579467773783	0.6895931597635263	0.6762515330723051	0.5547286664288655	0.6591536662386687	0.6823348387019768
DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS	0.6534148885431921	0.5327854193496825	0.5656350655436586	0.4824618251924991	0.5278992895802858	0.5579336214381261
DESCARTES_MAIN_FETAL_ENS_GLIA	0.7800586890396988	0.6437464426717043	0.7879810961237435	0.7234799213564844	0.7427572013810981	0.7523155855504705
DESCARTES_MAIN_FETAL_SLC24A4_PEX5L_POSITIVE_CELLS	0.44543202624228845	-0.3796281707892901	0.47427918701756266	0.6530621344254	-0.5060264691979537	0.5357649283126702
DESCARTES_MAIN_FETAL_METANEPHRIC_CELLS	0.6088046397663617	0.6258423877659599	0.4431442931471297	0.658026530783365	0.7639144664271809	0.5689904172052977
DESCARTES_MAIN_FETAL_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS	0.6321799593342775	0.5270175074447564	0.5693897991750555	0.500614050482673	0.5954220999038505	0.565923095769151
DESCARTES_MAIN_FETAL_ASTROCYTES	0.48698076998083306	0.5973650916347437	0.5994872950190117	0.5322336535082854	0.4429815917066176	0.5649396012391691
DESCARTES_MAIN_FETAL_OLIGODENDROCYTES	0.5873127995809263	0.8068693437355872	0.5446805868635745	0.5741704392223901	0.6315591861002592	0.7186636915019097
DESCARTES_MAIN_FETAL_CHROMAFFIN_CELLS	0.6171809696618559	-0.4460768867180578	0.5063021900111105	-0.43528438632417377	-0.5222939971639176	0.6116275405704097
DESCARTES_MAIN_FETAL_EXCITATORY_NEURONS	0.5618226795994837	0.6005125488352232	0.5119645401550705	0.4986937859363358	0.47584441409933304	0.5903836469242048
DESCARTES_MAIN_FETAL_CARDIOMYOCYTES	0.6620460153406617	0.5353830545135925	0.6565939583976549	0.6097020034033694	0.6520287781945369	0.5771237156271234
DESCARTES_MAIN_FETAL_INHIBITORY_NEURONS	0.6166619519907988	0.6288525880732765	0.5102145247000003	0.5726825428066324	0.5993702027160821	0.5495374926196761
DESCARTES_MAIN_FETAL_HORIZONTAL_CELLS	0.7820280186572979	0.7996125928452016	0.834588173220019	0.7212756040976928	0.8127917263342433	0.8080960349844666
DESCARTES_MAIN_FETAL_GANGLION_CELLS	0.6615142994769967	0.6810466934870758	0.6903927169294499	0.7348103209789278	0.7747294059990117	0.8307461980931516
DESCARTES_MAIN_FETAL_LIMBIC_SYSTEM_NEURONS	-0.5003543307087337	0.7101390239762528	0.9513995556475596	0.4968119920749364	0.9205079094159563	0.5500006823823175
DESCARTES_MAIN_FETAL_STROMAL_CELLS	-0.4460678139643585	-0.4584334265347438	-0.41661087701324967	0.8588299351721609	0.4527504094047076	0.583349742054974
DESCARTES_MAIN_FETAL_GOBLET_CELLS	0.7177773496747958	0.5127612787415551	0.9094971346923685	0.6299414964559358	0.6506598538297557	0.6552842712753345
DESCARTES_MAIN_FETAL_GRANULE_NEURONS	0.5965526752528911	0.6844811185265506	0.6087129981174451	0.5064562522757659	0.4681580087432845	0.5558936401957268
DESCARTES_MAIN_FETAL_UNIPOLAR_BRUSH_CELLS	0.5100035376520281	0.7428020250789829	0.6471158319697659	0.5186462745717145	0.4499960595791685	0.6895835570136843
GAUTAM_EYE_IRIS_CILIARY_BODY_PUTATIVE_STEM_CELLS	0.8554298149334668	0.8878050489217636	0.8664625069266587	0.8509728290848538	0.8871936954349287	0.8701089797644087
GAUTAM_EYE_CORNEA_MONOCYTES	0.7257417266151439	0.7658461859621953	0.7478331675479212	0.6806214354130741	0.7830238602328919	0.7504989893819256
GAUTAM_EYE_IRIS_CILIARY_BODY_MELANOCYTES	0.8935538467700525	0.8815105397202271	0.8826322828643153	0.8672969945090389	0.8875325339600578	0.8776513385201034
GAUTAM_EYE_IRIS_CILIARY_BODY_ACTIVATED_T_CELLS	0.8582505373791187	0.8899288649027615	0.8899755856748542	0.867612422911557	0.8871558592535042	0.871565426848698
GAUTAM_EYE_CHOROID_SCLERA_MONOCYTES	0.7158260229776702	0.725975977646092	0.7656564693626303	0.6786042391854205	0.7288277314339262	0.7251625550011229
GAUTAM_EYE_IRIS_CILIARY_BODY_PIGMENTED_CILIARY_BODY_CELLS	0.8893305253957642	0.9037465794647773	0.8925238558964971	0.8504426638077659	0.8936229875334669	0.8944101893862537
GAUTAM_EYE_IRIS_CILIARY_BODY_CYTOTOXIC_T_CELLS	0.8642944623478014	0.8554216676105019	0.8677910841124903	0.8605308891162704	0.863115596825257	0.8604713967794122
GAUTAM_EYE_CORNEA_CONJUNCTIVAL_CELLS	0.9162575877683499	0.9420665725050358	0.9298621908518039	0.898534363634819	0.9339105912536046	0.9254117768498962
GAUTAM_EYE_CHOROID_SCLERA_FIBROBLASTS	0.8824268581896612	0.7669542297925872	0.8153729053884109	0.792227299055051	0.7917364328856903	0.7504419066359916
GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_ENDOTHELIAL_CELLS	0.7847098584339859	0.8604120505203104	0.8355204801672969	0.793099014343355	0.8513568190367076	0.8344333400701346
GAUTAM_EYE_IRIS_CILIARY_BODY_MEG3_HIGH_FIBROBLASTS	0.9520802627709435	0.9664498900050142	0.9523125192597501	0.9174064501152974	0.9504173610344778	0.9569001276697091
GAUTAM_EYE_IRIS_CILIARY_BODY_MONOCYTES	0.9490677133512324	0.8893435282403548	0.8760453064072967	0.8519932693204534	0.8715403674442941	0.8768768255146353
GAUTAM_EYE_CHOROID_SCLERA_CHOROID_ENDOTHELIAL_CELLS	0.9211462221882886	0.946735979331515	0.9320965848897707	0.9214619505064556	0.9489358136632167	0.9394797107227868
GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES	0.9480662263249798	0.9465592367934591	0.9400791851820515	0.9244353748664574	0.9388348924253642	0.9377250966528868
GAUTAM_EYE_CORNEA_ELF3_HIGH_EPITHELIAL_CELLS	0.8959128817343103	0.8818672319468572	0.884852765019045	0.8492732630558313	0.8771940757838459	0.8643782177403734
GAUTAM_EYE_CORNEA_MELANOCYTES	0.8852444042519717	0.9158291698811184	0.912405627130918	0.8938724662379475	0.9160293579754474	0.9072868420424848
GAUTAM_EYE_CHOROID_SCLERA_ACTIVATED_T_CELLS	0.9642520392555706	0.9352066037185256	0.9494951679828125	0.9456402742097073	0.9316379203020748	0.9290026378642625
GAUTAM_EYE_CORNEA_FIBROBLASTS	0.9330865519479297	0.9583138210463918	0.9540027303877142	0.9364806204379523	0.9507533719924279	0.9457252018535762
GAUTAM_EYE_IRIS_CILIARY_BODY_WIF1_HIGH_FIBROBLASTS	0.9369269941615338	0.9672558267849337	0.9553637299451645	0.9493120502015756	0.962787870360085	0.9577460833571004
GAUTAM_EYE_IRIS_CILIARY_BODY_SMOOTH_MUSCLE_CELLS	0.888044930307713	0.8741961129004598	0.8702817160005545	0.8523422145371121	0.8876650510681905	0.8802660400669653
GAUTAM_EYE_IRIS_CILIARY_BODY_FIBROBLASTS	0.8918825034808667	0.8500984254507801	0.9307303044962871	0.8797154627080485	0.8345768928648825	0.8293710134761718
GAUTAM_EYE_CORNEA_TGFBI_HIGH_EPITHELIAL_CELLS	0.8660080993128263	0.8368329333250882	0.8301042423094731	0.8159793109062101	0.8806778987321903	0.8833560875287909
GAUTAM_EYE_IRIS_CILIARY_BODY_SCHWANN_CELLS	0.6943869595258224	0.7575933998172784	0.7498465864179181	0.6838296825421433	0.7372738960320625	0.7422161144856748
GAUTAM_EYE_IRIS_CILIARY_BODY_MGP_HIGH_FIBROBLASTS	0.8701445203722596	0.8222531609298541	0.8682498316097734	0.8555044164703259	0.8846034185087045	0.8449766378010871
GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_CELLS	0.799533995367792	0.8039043859827785	0.8129235886576511	0.775093462679565	0.8305489131260044	0.8407210727746255
GAUTAM_EYE_CORNEA_CYTOTOXIC_T_CELLS	0.6540765877174503	0.6189591037323874	0.6108141820336229	0.5669289474352232	0.6550400202848204	0.6300037760381345
GAUTAM_EYE_IRIS_CILIARY_BODY_CRYAA_HIGH_CILIARY_BODY_CELLS	0.8620778454206363	0.924553647337135	0.8917233732981851	0.8589413219140138	0.9085767849069666	0.905902991953654
GAUTAM_EYE_IRIS_CILIARY_BODY_COL9A1_HIGH_CILIARY_BODY_CELLS	0.9547159574890878	0.966079245838315	0.9554117221179058	0.9254700289663259	0.9531569137528398	0.9486261164735303
GAUTAM_EYE_IRIS_CILIARY_BODY_RIBOSOMAL_GENES_HIGH_FIBROBLASTS	0.9335574721696678	0.9101195884888742	0.9413386698315677	0.9022523251463203	0.9268535239300805	0.9060280892064323
VANGURP_PANCREATIC_ALPHA_CELL	0.951995001411668	0.9411720054492138	0.9223644651721004	0.9268101799042137	0.9069566519920043	0.9225857460293877
VANGURP_PANCREATIC_BETA_CELL	0.9643844722449877	0.97338915767687	0.9645467845312508	0.9598848677664785	0.9708979743237796	0.9691150536656428
VANGURP_PANCREATIC_GAMMA_CELL	0.906164948356192	0.8502540249584745	0.8539918753515836	0.8897155935053044	0.7896523819851369	0.7909118123107025
VANGURP_PANCREATIC_DELTA_CELL	0.9420376659233786	0.9303826108521734	0.9487966652609668	0.8864658519891021	0.9067523400870371	0.9405552304705515
HE_LIM_SUN_FETAL_LUNG_C0_ACTC_POS_SMC_CELL	0.7988979302926145	0.6156085530760506	0.6243821824618824	0.6205580841034128	0.6534566975485289	0.6223848067704614
HE_LIM_SUN_FETAL_LUNG_C0_ASPN_POS_CHONDROCYTE	0.9170220991751079	0.7859847440598823	0.858186518067888	0.738438693994152	0.705250485240851	0.7964793753611987
HE_LIM_SUN_FETAL_LUNG_C0_ADVENTITIAL_FIBROBLAST	0.8778793101522275	0.7825871175004041	0.7393565190032633	0.7128708840528992	0.5902917092207994	0.7275371517135764
HE_LIM_SUN_FETAL_LUNG_C0_AIRWAY_FIBROBLAST	0.9234764793756448	0.874525341223708	0.8712142979387546	0.8307012050909963	0.7506119763990602	0.9040864494474062
HE_LIM_SUN_FETAL_LUNG_C0_ALVEOLAR_FIBROBLAST	0.8714247815933731	0.4615091983665027	0.9260554503441726	0.749882736306868	0.5488579194328692	0.5415748031495429
HE_LIM_SUN_FETAL_LUNG_C0_EARLY_FIBROBLAST	0.8306142502511976	0.655833064826993	0.7625407004184919	0.6163830474611324	0.7985927615553481	0.8360703187717431
HE_LIM_SUN_FETAL_LUNG_C0_EARLY_MESOTHELIAL_CELL	0.7101861392788468	0.6296382992465492	0.6839534850120917	0.6359930805889583	0.6856330173208971	0.6541037662584861
HE_LIM_SUN_FETAL_LUNG_C0_INTERM_CHONDROCYTE	0.6747158598756899	0.6031973559856996	0.6658722140426714	0.6095749037009912	0.5610352132017026	0.6899017833391221
HE_LIM_SUN_FETAL_LUNG_C0_INTERM_FIBROBLAST	0.9615179715676425	0.9110112416720715	0.9487250652651124	0.7918436382915983	0.6026361832537376	0.8387971708981226
HE_LIM_SUN_FETAL_LUNG_C0_LATE_AIRWAY_SMC_CELL	0.8693228664801771	0.7380867518697748	0.7244756063090291	0.7021112366045493	0.6943525452654434	0.6554683979507111
HE_LIM_SUN_FETAL_LUNG_C0_LATE_MESOTHELIAL_CELL	0.8051440968208063	0.6923460100528336	0.752313414790331	0.7028572880487117	0.7411269302273014	0.6809380612945362
HE_LIM_SUN_FETAL_LUNG_C0_MYL4_POS_SMC_CELL	0.7451925884894841	0.5627977755468473	0.5844936970078835	0.6225956788349686	0.603893194218522	0.6124883892623182
HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_1_CELL	0.7210798432653451	0.6924172682077849	0.7730354118414595	0.6434467319773457	0.711254894768128	0.6824513744416382
HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL	0.7184559217291054	0.544694554736459	0.5628059021986246	0.5596167880609733	0.7104285011476115	0.7818969838229242
HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_3_CELL	0.7808694485075204	0.7236340385229533	0.7878614592708282	0.7229213423204857	0.6795513446857083	0.6728231664471845
HE_LIM_SUN_FETAL_LUNG_C0_MID_AIRWAY_SMC_1_CELL	0.6628461525723096	0.5345681492953539	0.6276465879683968	0.5518011937116745	0.554681498082513	0.6110033775377897
HE_LIM_SUN_FETAL_LUNG_C0_MID_AIRWAY_SMC_2_CELL	0.7643461158851207	0.682662573486552	0.6731147950821137	0.6571027923025275	0.6410114073674844	0.6570510102854185
HE_LIM_SUN_FETAL_LUNG_C0_MID_MESOTHELIAL_CELL	0.7398513722397339	0.6528318318610908	0.7097451050252658	0.6677084703674266	0.6734885569351523	0.6637575717371359
HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_1_CELL	0.939450065220522	0.7234003397997881	0.6773303448712473	0.6204843773281472	0.6775682732030497	0.6125876329613597
HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_2_CELL	0.916022591145492	0.7449314218941302	0.6872182826670726	0.6126069558366634	0.6112425630215954	0.6813505066415241
HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_3_CELL	0.9095262613707256	0.7544644174882009	0.6384047319772703	0.6389164286506825	0.7196956740464087	0.6759660677970446
HE_LIM_SUN_FETAL_LUNG_C0_PERICYTE	0.859402856279642	0.7592232076104477	0.7299330958763102	0.7235573409710878	0.6902992828137587	0.7104159207710287
HE_LIM_SUN_FETAL_LUNG_C0_RESTING_CHONDROCYTE	0.7209375930742683	0.7064253681920637	0.7198105241159996	0.6012026874957841	0.613164541980027	0.6666573927959749
HE_LIM_SUN_FETAL_LUNG_C0_VASCULAR_SMC_1_CELL	0.7579479640619614	0.7071292027695695	0.6924521923673582	0.7441359408830158	0.6406909673663578	0.690801410096728
HE_LIM_SUN_FETAL_LUNG_C0_VASCULAR_SMC_2_CELL	0.7108643497461713	0.6718959594778808	0.6676757667535127	0.7129291370276292	0.6364894505513525	0.6967649428666886
HE_LIM_SUN_FETAL_LUNG_C1_AT1_CELL	0.772256330350392	0.786917077700861	0.8314631421439378	0.8197382004601842	0.5251846438325669	0.6748811793129287
HE_LIM_SUN_FETAL_LUNG_C1_CLUB_CELL	0.9703537714927174	0.9030919689073412	0.8733512684644792	0.8706183048987248	0.9074407216137687	0.8976859853981726
HE_LIM_SUN_FETAL_LUNG_C1_EARLY_AIRWAY_PROGENITOR_CELL	0.9030776578724751	0.5484142538186592	0.7246855057855062	0.6823111923215899	0.6679118833507499	0.5284084355138926
HE_LIM_SUN_FETAL_LUNG_C1_EARLY_STALK_CELL	0.9235808841000452	0.5344996650032094	0.5453943462909842	0.507838639432791	0.6668203138693293	0.7128953516368377
HE_LIM_SUN_FETAL_LUNG_C1_EARLY_TIP_CELL	0.9838697707799402	0.7450395512026363	0.7423115706702788	0.6313920260631114	0.7501264513877574	0.8111861434317925
HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NE_PRECURSOR_CELL	0.8464847904166323	0.5474925424524297	0.5632201462775811	0.5607986079060481	0.5272908393169631	0.576988923918264
HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NEUROENDOCRINE_CELL	0.942474079329875	0.838782324348835	0.8309221907500121	0.8066116219305624	0.8670876712518724	0.8193059936365643
HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	0.7996481063546659	0.5666433340898857	0.5833363335642442	0.5834077031513104	0.5085748330181057	0.5414233829849014
HE_LIM_SUN_FETAL_LUNG_C1_LATE_AIRWAY_PROGENITOR_CELL	0.9065564867612661	0.7340759016409824	0.7812594024431414	0.684808547163229	0.6936595544670912	0.741676082479726
HE_LIM_SUN_FETAL_LUNG_C1_LATE_BASAL_CELL	0.864670084067722	0.8755288539563468	0.863764882803422	0.8199319642374087	0.8566144803116754	0.8547629362105236
HE_LIM_SUN_FETAL_LUNG_C1_LATE_STALK_CELL	0.9073619594110963	0.6331094222725377	0.5306048009076448	0.9410070063872003	0.5266899794034332	0.6720334936798114
HE_LIM_SUN_FETAL_LUNG_C1_LATE_TIP_CELL	0.8427359679017663	0.47726879526468075	0.7067984827066007	0.8930067382493623	0.532260625129845	0.641076361327098
HE_LIM_SUN_FETAL_LUNG_C1_MUC5AC_POS_ASCL1_POS_PROGENITOR_CELL	0.7234614413058418	0.5462768766964893	0.6881442362448933	0.5539579017612187	0.5301394555500323	0.7071323543197268
HE_LIM_SUN_FETAL_LUNG_C1_MID_AIRWAY_PROGENITOR_CELL	0.8620712368490807	0.5071965588306409	0.4681607338393122	0.811747254585495	0.5078267955996009	0.548873867806641
HE_LIM_SUN_FETAL_LUNG_C1_MID_BASAL_CELL	0.8916310686378709	0.7903209373236809	0.8200690564685258	0.8123623710841579	0.7812369725211313	0.784317273412366
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_BASAL_CELL	0.8320023430184201	0.8245552045716225	0.835086069584677	0.8219793095172946	0.8006803420802765	0.798894235715598
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_1_CELL	0.9510151939653463	0.7899632062587172	0.8955980134301236	0.8150746399707506	0.7393526212602181	0.7634413120737488
